,acc,loss,lr,val_acc,val_loss
0,0.03589743597385211,3.669783331797673,1.0,0.08951406661049484,3.587876261957466
1,0.08205128205128205,3.5481002611991688,1.0,0.10741687990972758,3.4967222768632347
2,0.09743589758872986,3.44187887265132,1.0,0.0741687979539642,3.4050189954850376
3,0.10512820520462134,3.347046899795532,1.0,0.07928388758236185,3.3810474360385516
4,0.09743589751231364,3.341297199787238,1.0,0.11508951418082733,3.276859233446438
5,0.12307692315333929,3.2472733314220723,1.0,0.13043478260869565,3.2396809987704773
6,0.11282051282051282,3.2316237486325776,1.0,0.13810741710845773,3.1959722798193813
7,0.14615384615384616,3.1643725138444165,1.0,0.12276214833759591,3.159966921867312
8,0.1435897436661598,3.0840062520442864,1.0,0.11508951418082733,3.0891080189239033
9,0.17692307699949314,3.0173106670379637,1.0,0.19948849127725568,2.9991357546023396
10,0.15384615392257006,2.969239363303551,1.0,0.13810741699412657,2.994643768081275
11,0.19743589743589743,2.893464319522564,1.0,0.14578005137955746,3.0791809022274164
12,0.19230769238410853,2.8757471524752103,1.0,0.21994884956218397,2.8097728121920924
13,0.1871794872559034,2.8179239517603163,1.0,0.15856777505039255,2.887102837452803
14,0.21025641033282647,2.728073105445275,1.0,0.18158567797802294,2.6761827853024767
15,0.21025641033282647,2.693747506997524,1.0,0.20971867030538865,2.6891011783229115
16,0.24102564110205724,2.6378522176008956,1.0,0.19437340164885802,2.789761913402001
17,0.20769230784514012,2.6186048067533054,1.0,0.20204603603428892,2.5990676959152417
18,0.24615384615384617,2.556042594787402,1.0,0.21739130442404686,2.5839202318654952
19,0.2230769230769231,2.570357141739283,1.0,0.2762148340644739,2.5090574501725413
20,0.24358974358974358,2.5609588977618096,1.0,0.27109974432174505,2.43387729158182
21,0.2846153846918008,2.4599421880184074,1.0,0.2250639386951466,2.450855206955424
22,0.26666666666666666,2.435470310235635,1.0,0.2941176473637066,2.414479779160541
23,0.2435897436661598,2.509102110984998,1.0,0.22250639393811336,2.444595459172183
24,0.2846153846153846,2.392793205456856,1.0,0.17135549894988994,2.685132646194809
25,0.2512820512820513,2.4137053477458466,1.0,0.24040920738978763,2.426596958923828
26,0.29743589743589743,2.349810132002219,1.0,0.250639386646583,2.5431438382629237
27,0.28205128212769826,2.341018453011146,1.0,0.23529411810438347,2.3904454799564294
28,0.32051282066565295,2.300217584463266,1.0,0.30946291605834764,2.292900775399659
29,0.28717948717948716,2.234905703862508,1.0,0.250639386646583,2.4581029930383043
30,0.3153846154610316,2.239746772325956,1.0,0.22762148345217986,2.5042862279335862
31,0.3153846155374478,2.2239069571861854,1.0,0.2890025576209778,2.317631799851537
32,0.3564102564866726,2.1053365780757023,1.0,0.31457800557241417,2.2388657041827735
33,0.3538461539989863,2.1233066375438985,1.0,0.3171355503294474,2.1450557123364695
34,0.33076923084564697,2.19598374855824,1.0,0.35038363217087964,2.1147281660143373
35,0.3307692310748956,2.099960430463155,1.0,0.39386189304044483,2.017180082133359
36,0.3384615384615385,2.0385475990099784,1.0,0.3529411767754713,2.043175860134232
37,0.3974358975123137,2.0571424985543274,1.0,0.25831202068902037,2.577787727955967
38,0.3692307695364341,2.0808398210085355,1.0,0.3273657293575804,2.1384710817385817
39,0.35128205128205126,2.0207046129764654,1.0,0.31202046081538093,2.140448225428686
40,0.3769230769994931,2.0251888690850675,1.0,0.35038363217087964,2.01208192735072
41,0.3717948719477042,1.9925741036732991,1.0,0.2404092072373461,2.3118593604363444
42,0.40000000030566485,1.9170874283863948,1.0,0.3657289007130791,1.9311459293145963
43,0.37692307707590933,1.9393359716121967,1.0,0.2787723787452864,2.369952287210528
44,0.36923076923076925,1.9644006460140913,1.0,0.2608695656747159,2.338193635806403
45,0.4410256411020572,1.8615586586487598,1.0,0.32992327411461364,2.1197364540661083
46,0.40769230738664286,1.8450760315626096,1.0,0.3913043482834116,1.9064653401484575
47,0.4205128205128205,1.8539752257175934,1.0,0.3657289007130791,1.970433085470858
48,0.41025641025641024,1.8080801792633838,1.0,0.3861892587693451,1.921222607802857
49,0.3974358974358974,1.9076310671292818,1.0,0.39386189273556177,1.9333560524694144
50,0.4179487182543828,1.7725315479131845,1.0,0.3427109978997799,2.0688447979709985
51,0.4282051282051282,1.7674526025087405,1.0,0.34015345276164277,2.0127622008018786
52,0.43846153846153846,1.759677048218556,1.0,0.3759590797412121,1.9378045120507554
53,0.43846153853795466,1.7358483938070444,1.0,0.3452685426568131,2.1516993311055175
54,0.4153846154610316,1.7717482255055355,1.0,0.35805626628953785,1.9711643902542035
55,0.44358974358974357,1.7022373780226097,1.0,0.40409207206857783,1.8521583497981586
56,0.4410256411020572,1.7127154007936136,1.0,0.2890025577734194,2.2526368149711042
57,0.4871794872559034,1.6699555170841707,1.0,0.4092071612015405,1.835912986789518
58,0.42820512835796065,1.7501073079231457,1.0,0.5063938621974662,1.704854883501292
59,0.4153846155374478,1.7063606751270783,1.0,0.4910485935028252,1.6522303895877146
60,0.4641025641789803,1.6355555228697949,1.0,0.3554987216849461,2.0445665764381817
61,0.43846153846153846,1.6564185662147326,1.0,0.4347826090005353,1.8508291393899552
62,0.45897435897435895,1.601338870708759,1.0,0.3324808188716469,2.1722375032542
63,0.47692307692307695,1.6008145161164113,1.0,0.42199488521536904,1.7126126620165831
64,0.4846153846153846,1.5459312665156828,1.0,0.5012787726833997,1.588123174884435
65,0.4666666668194991,1.603751506560888,1.0,0.5217391305872242,1.5807269793337264
66,0.5256410256410257,1.4709870364421453,1.0,0.3554987216849461,1.8970338514698741
67,0.48717948717948717,1.5478849759468665,1.0,0.4373401537575685,1.7579503565493142
68,0.4717948717948718,1.5526916846250876,1.0,0.4961636833217748,1.6778857018941504
69,0.47435897443539055,1.5412938576478226,1.0,0.48849104889823347,1.601731645329224
70,0.4589743591271914,1.5947402293865498,1.0,0.4066496166731695,1.84744602274102
71,0.5076923078451401,1.4654891417576716,1.0,0.3529411767754713,1.8785153883497427
72,0.5076923078451401,1.4989739277423957,1.0,0.457800511966276,1.674898360086524
73,0.528205128510793,1.4280315649815094,1.0,0.45524296705680123,1.6739210245554403
74,0.48461538492104944,1.5576527051436595,1.0,0.4833759595366085,1.6376350508321582
75,0.5538461538461539,1.4494776502633706,1.0,0.4987212277739249,1.5868392473901325
76,0.48717948748515205,1.486648258796105,1.0,0.5217391305872242,1.5062587686511866
77,0.5179487181015504,1.4656062291218683,1.0,0.3810741692552786,1.924500101972419
78,0.5128205129733452,1.4381928364435832,1.0,0.3989769821734075,2.037720497002077
79,0.4948717950246273,1.5003773762629582,1.0,0.508951407106941,1.6075524527703404
80,0.5153846153846153,1.4018348718300844,1.0,0.5268542202537322,1.548507990891976
81,0.5435897438954085,1.3640044035055698,1.0,0.5370843992818652,1.4851390295626257
82,0.5358974360502683,1.431119625384991,1.0,0.5140664963161244,1.5818734868713047
83,0.5307692310748956,1.3427864741056392,1.0,0.47826086987010047,1.6482103744431225
84,0.528205128510793,1.3550949836388613,1.0,0.5421994886434901,1.529196139644174
85,0.5564102561045916,1.3123169513849111,1.0,0.4271099747294355,1.7786258933184398
86,0.5384615384615384,1.3600088159243267,1.0,0.4552429672092428,1.643687250059279
87,0.541025641025641,1.4092548134999396,1.0,0.5447570334005234,1.4873058890442714
88,0.5128205128205128,1.4772780190675687,1.0,0.49104859380770827,1.6178448817614095
89,0.5333333334097495,1.3252352029849321,1.0,0.5601023017902813,1.4594701517878286
90,0.5333333334097495,1.335001869690724,1.0,0.2583120205365788,3.051653490651904
91,0.5333333336389982,1.3752987717970824,1.0,0.5677749362138226,1.4694007648836316
92,0.5846153846153846,1.2505796139056866,1.0,0.45524296705680123,1.6930072478321203
93,0.5641025642553965,1.2579244381342178,1.0,0.5115089517115327,1.4889701255751997
94,0.558974358974359,1.2949457578169994,1.0,0.5012787728358412,1.5852482347842067
95,0.5487179490236136,1.2256482038742458,1.0,0.524296675496699,1.502616677747663
96,0.5769230770759094,1.2640586522909312,1.0,0.47058823559900076,1.61448737757895
97,0.5564102564102564,1.341269078010168,1.0,0.524296675496699,1.5125743515046357
98,0.5666666666666667,1.2707142016826531,1.0,0.5601023019427229,1.4352641337363006
99,0.5384615381558736,1.3598917863307856,1.0,0.5601023019427229,1.480317190937374
100,0.6025641022584377,1.1496138915037497,1.0,0.48081841477957526,1.5867631010082373
101,0.558974358974359,1.2378089427947998,1.0,0.5805626599989888,1.4175803505856057
102,0.5410256413313058,1.2690643457266,1.0,0.5524296679765063,1.4825051100662603
103,0.6000000003056648,1.1777151981989542,1.0,0.452685422299768,1.6403122661668625
104,0.5974358975887298,1.1499488751093547,1.0,0.5498721230670315,1.4774029858581854
105,0.5615384618441264,1.2155578111990903,1.0,0.503836317440433,1.6290201549334904
106,0.5512820512820513,1.2586293073800894,1.0,0.4271099748818771,1.8201454944927673
107,0.5333333336389982,1.2968872559376252,1.0,0.4271099745007732,2.0150148197817987
108,0.5743589740533095,1.201392447642791,1.0,0.4987212279263665,1.5719193146966608
109,0.5256410256410257,1.2943579716560167,1.0,0.6138107421453042,1.3674871834647624
110,0.5846153849210495,1.1676940477811373,1.0,0.41432225109671084,1.9017650474367849
111,0.5641025641025641,1.2244871854782104,1.0,0.4015345273115446,1.939982295341199
112,0.5871794871794872,1.1913303882647783,1.0,0.38363171401231183,1.97417147690073
113,0.5974358975123136,1.1358823922964243,1.0,0.47570332511306723,1.6397052263969656
114,0.6000000003056648,1.117723274230957,1.0,0.4373401537575685,1.8810653098099066
115,0.5692307693071854,1.2211804212668003,1.0,0.3913043482834116,1.8667930962179629
116,0.6230769227712583,1.1668290777084156,1.0,0.554987212581098,1.4243518922030163
117,0.5897435900492546,1.1940330407558344,1.0,0.5498721230670315,1.486957505078572
118,0.5948717951774597,1.1538192452528537,1.0,0.5498721230670315,1.436806852250453
119,0.5794871797928444,1.2040699692872854,1.0,0.6214833762639623,1.3135646253900455
120,0.5846153849210495,1.2032223551701278,1.0,0.47826086987010047,1.6871126942012622
121,0.6512820515877161,1.0354416987834834,1.0,0.5524296676716232,1.4752166847438763
122,0.5923076926133571,1.178593933276641,1.0,0.5805626599989888,1.3509300137724718
123,0.5948717948717949,1.1202505288979947,1.0,0.5473145781575567,1.5141422629661268
124,0.6307692304635659,1.1101448921056893,1.0,0.554987212581098,1.3522512682563508
125,0.5974358974358974,1.1800967051432683,1.0,0.47570332511306723,1.5986563491699335
126,0.6282051282051282,1.0676239441602657,1.0,0.5319693097677987,1.447196033452173
127,0.646153846459511,1.0114441260313376,1.0,0.3861892587693451,2.2458923811193015
128,0.576923076617412,1.2201919118563334,1.0,0.5882352942700886,1.377014142320589
129,0.6025641028697674,1.1288576321724133,1.0,0.5421994887959317,1.46873297532806
130,0.6282051278994634,1.0932770704611754,1.0,0.462915601327901,1.7435653770671171
131,0.6333333336389981,1.0621501702528733,1.0,0.5166240413780407,1.5677943135161534
132,0.6461538461538462,1.0283046798828321,1.0,0.5959079286936299,1.4211567535119898
133,0.5641025642553965,1.2526802081328172,1.0,0.468030690994409,1.7767936363244605
134,0.6384615381558736,1.0674331665039063,1.0,0.6189258313544875,1.2931437550298392
135,0.6205128202071557,1.0056327180984692,1.0,0.5907928390271219,1.378516704987382
136,0.6410256410256411,0.9947062027760041,1.0,0.6572890027099864,1.285907267457079
137,0.6000000003056648,1.1027966270079979,1.0,0.5447570334005234,1.5770135047795522
138,0.6435897432840787,1.0230227106656784,1.0,0.6470588238342948,1.2403906935925983
139,0.6384615386143709,1.058383077230209,1.0,0.38874680352637836,2.1243708130648677
140,0.6153846155374478,1.1048749269583287,1.0,0.5626598466997561,1.3835333622325108
141,0.6435897438954085,1.0059033711751302,1.0,0.5166240410731576,1.558135159637617
142,0.6333333330276685,1.0470964871920072,1.0,0.6189258316593707,1.2757772813977488
143,0.6179487176430531,1.0017836197828636,1.0,0.6649616371335276,1.2992091773416075
144,0.6153846156902802,1.0763961532177069,1.0,0.5447570337054065,1.551976910942351
145,0.6666666663610018,0.9877359769283197,1.0,0.554987212581098,1.4023875014861222
146,0.6153846156902802,1.092214059524047,1.0,0.5984654734506631,1.3575393688648254
147,0.646153846459511,0.9728660852481157,1.0,0.5498721230670315,1.4083746493320026
148,0.6512820512820513,0.9997992986287826,1.0,0.4936061385647415,1.550250100052875
149,0.6461538458481814,0.9970937310120999,1.0,0.508951407106941,1.5002029195161122
150,0.6051282052046213,1.0120503920775192,1.0,0.4475703327857015,1.8106945588460663
151,0.6512820509763865,0.9617459236047207,1.0,0.5166240410731576,1.6152213272231315
152,0.6435897435897436,0.9902186659666208,1.0,0.5856777496654969,1.3220184986548655
153,0.617948717948718,1.0177802562713623,1.0,0.5319693099202403,1.6085187442162459
154,0.676923076923077,0.9564227532117795,1.0,0.3529411769279129,2.4058346013583796
155,0.6615384612327967,1.058247804030394,1.0,0.6035805628122881,1.355989825695067
156,0.6846153849210495,0.9007175197968116,1.0,0.47826086987010047,1.7823211521748692
157,0.6487179490236136,0.9722849628864191,1.0,0.6086956524787961,1.3446432054805024
158,0.69487179456613,0.8857873183030348,1.0,0.5805626601514304,1.343328191953547
159,0.653846153540489,0.9954389715806032,1.0,0.5780051153943971,1.3319740602579873
160,0.6897435898964221,0.8918989401597243,1.0,0.5012787726833997,1.6292951134464624
161,0.6538461541518187,0.9507317050909385,1.0,0.5907928389509011,1.4263118346938697
162,0.6641025637968992,0.9571477993940696,1.0,0.6368286446537204,1.2574242211668694
163,0.6666666669723315,0.9296980518561143,1.0,0.5396419440388984,1.5016829781520091
164,0.6435897435897436,0.9873279009109889,1.0,0.47826087002254203,2.0173126623758573
165,0.6589743592800238,0.9459056291824732,1.0,0.3810741692552786,2.765129908881224
166,0.6743589745118068,0.9292071238542214,1.0,0.5626598468521977,1.4278078531975027
167,0.6410256407199761,1.0917208552360536,1.0,0.534526854524832,1.4184989127356682
168,0.6641025641025641,0.923481265703837,1.0,0.5294117648583239,1.5362014375684205
169,0.6897435897435897,0.9467550519185188,1.0,0.5984654732982216,1.427580226565261
170,0.6358974362031008,1.0288296882922834,1.0,0.5370843991294236,1.5004974513712441
171,0.6461538458481814,0.9539607683817546,1.0,0.5831202049084636,1.3700282973096805
172,0.7102564099507455,0.8342608228707925,1.0,0.4987212279263665,1.5689535451971965
173,0.6794871797928443,0.9213968790494479,1.0,0.5575447573381311,1.542725165329321
174,0.6435897438954085,0.9427503011165521,1.0,0.6342710998966871,1.2318599600621196
175,0.6487179490236136,0.9112604486636626,1.0,0.6035805629647296,1.3519604948475539
176,0.694871794948211,0.8474625740295801,1.0,0.5677749362138226,1.3878294938360638
177,0.7025641025641025,0.8585763411644177,1.0,0.5242966756491405,1.751350917779576
178,0.6384615381558736,1.0202732790739109,1.0,0.4450127881811098,1.9631269877524022
179,0.687179487485152,0.8643613268167545,1.0,0.6163682865974544,1.348815154541484
180,0.6538461541518187,0.9161784801727686,1.0,0.4475703327857015,2.123247948144098
181,0.6846153843097198,0.8508825274614188,1.0,0.6061381078742044,1.326691042431785
182,0.635897435591771,0.9397179064078208,1.0,0.5780051152419556,1.4378818031162253
183,0.6512820514348837,0.91879938015571,1.0,0.4936061385647415,1.71253992194105
184,0.6769230772287418,0.9668550200951405,1.0,0.5626598468521977,1.4897272402368238
185,0.6820512817456172,0.862726121988052,1.0,0.6393861895631952,1.232219181707143
186,0.6435897438954085,0.9386039574941,1.0,0.6112531970833879,1.4349847629551997
187,0.6717948717948717,0.8799324812033238,1.0,0.5396419438864569,1.4935669089522203
188,0.6948717951774597,0.9024971665480198,1.0,0.6163682865974544,1.3159265077632407
189,0.6974358975887298,0.9145479183930617,1.0,0.6214833762639623,1.38549192848108
190,0.6948717951774597,0.8753256932283059,1.0,0.47058823537033845,1.8563034107618015
191,0.6948717948717948,0.9112830380598704,1.0,0.6265984656255873,1.3404954678719612
192,0.7051282051282052,0.8467135019791432,1.0,0.6035805629647296,1.4307848846211153
193,0.6717948717948717,0.9419771023285695,1.0,0.6138107419928627,1.3324579867865423
194,0.6794871794871795,0.8769255726765364,1.0,0.4552429668281389,1.9940185571265647
195,0.6974358971302326,0.9372347254019517,1.0,0.47570332511306723,2.040341020240198
